posted,neighborhood,location,post title,number bedrooms,sqft,URL,price,lat,long
2020-02-23 14:49," (Shadyside,OAKLAND,Friendship,HIGHLAND PK)",40.472300;-79.913200,"LARGE Selection Apartments/SATURDAY Showings, CALL Forbes Management",,,https://pittsburgh.craigslist.org/apa/d/large-selection-apartments-saturday/7073892662.html,795,40.4723,-79.9132
2020-02-23 18:11, (Wexford),40.612000;-80.064900,Room For Rent In Wexford,,,https://pittsburgh.craigslist.org/roo/d/wexford-room-for-rent-in-wexford/7072919599.html,600,40.612,-80.0649
2020-02-23 18:11, (Regent Square - Frick Park),40.439562;-79.885433,"Classic Apartment, Parking, Pet Friendly, Big Rooms",1,905.0,https://pittsburgh.craigslist.org/apa/d/pittsburgh-classic-apartment-parking/7078283843.html,850,40.439562,-79.88543299999999
2020-02-23 16:26, (Regent Square - Frick Park),40.439334;-79.885229,"Classic Apartment, Parking, Pet Friendly, Big Rooms",1,905.0,https://pittsburgh.craigslist.org/apa/d/pittsburgh-classic-apartment-parking/7068752069.html,850,40.439334,-79.88522900000001
2020-02-23 18:06, (248 S. Atlantic (Friendship/Shadyside/Bloomfield)),40.462884;-79.938822,"August,Split Level 4br/2bath, Wash/Dry, Updated!",4,2000.0,https://pittsburgh.craigslist.org/apa/d/pittsburgh-augustsplit-level-4br-2bath/7081098813.html,2560,40.462884,-79.938822
2020-02-23 14:49, (248 S. Atlantic (Friendship/Shadyside/Bloomfield)),40.462884;-79.938822,"August,Split Level 4br/2bath, Wash/Dry, Updated!",4,2000.0,https://pittsburgh.craigslist.org/apa/d/pittsburgh-augustsplit-level-4br-2bath/7072723955.html,2560,40.462884,-79.938822
2020-02-23 18:05, (Penn Hills),40.459800;-79.822400,Verona 3 Bdr/1 Ba House RENT-2-OWN! EZ QUAL!!,3,1320.0,https://pittsburgh.craigslist.org/apa/d/pittsburgh-verona-3-bdr-1-ba-house-rent/7066501880.html,1095,40.4598,-79.8224
2020-02-23 18:05, (Regent  Square - Frick Park),40.439027;-79.893265,"Two-Floor Split-Level, Pet Friendly, Great Neighborhood, Aug 1st",1,876.0,https://pittsburgh.craigslist.org/apa/d/pittsburgh-two-floor-split-level-pet/7067744597.html,1009,40.439027,-79.893265
2020-02-23 18:04, (Penn Hills),40.460674;-79.860271,"RENT-2-OWN Home in Penn Hills! 3-4 BR, Minor Fixer Upper! EZ Qual!",3,1320.0,https://pittsburgh.craigslist.org/apa/d/pittsburgh-rent-2-own-home-in-penn/7078908128.html,995,40.460674,-79.860271
2020-02-23 18:04, (McKees Rocks),40.471700;-80.087600,McKees Rocks RENT-2-OWN! Own Ur Own Home! EZ Qual,2,924.0,https://pittsburgh.craigslist.org/apa/d/mc-kees-rocks-mckees-rocks-rent-2-own/7071400329.html,695,40.4717,-80.0876
2020-02-23 18:04, (Pittsburgh),40.371870;-79.911360,"Lincoln Place RENT-2-OWN! Minor Fixer, But LOW Down, EZ Qual",2,840.0,https://pittsburgh.craigslist.org/apa/d/west-mifflin-lincoln-place-rent-2-own/7071389046.html,895,40.37187,-79.91136
2020-02-23 18:03, (Pittsburgh),40.383880;-79.990840,Rent to Own on the Edge Of Brentwood. Minutes from the City!!,2,828.0,https://pittsburgh.craigslist.org/apa/d/pittsburgh-rent-to-own-on-the-edge-of/7063894989.html,795,40.38388,-79.99084
2020-02-23 18:03, (Avonworth),40.551960;-80.082424,RENT-TO-OWN Home in Avonworth! Minor Fixer = Low Down!,3,1404.0,https://pittsburgh.craigslist.org/apa/d/pittsburgh-rent-to-own-home-in/7073879745.html,1295,40.55196,-80.082424
2020-02-23 18:01, (Squirrel Hill),40.360149;-79.893765,Female young professional roommate wanted,,,https://pittsburgh.craigslist.org/roo/d/west-mifflin-female-young-professional/7081099734.html,505,40.360149,-79.893765
2020-02-23 18:00," (Shadyside, Oakland, Morningside, Highland Park, Friendship,)",40.472300;-79.913200,"August 2020, University & UPMC/West Penn Hospital Locations",,,https://pittsburgh.craigslist.org/apa/d/pittsburgh-august-2020-university-upmc/7081098997.html,799,40.4723,-79.9132
2020-02-23 16:08," (Shadyside, Oakland, Morningside, Highland Park, Friendship,)",40.472300;-79.913200,"August 2020, University & UPMC/West Penn Hospital Locations",,,https://pittsburgh.craigslist.org/apa/d/pittsburgh-august-2020-university-upmc/7075774047.html,799,40.4723,-79.9132
2020-02-23 17:58," (25 W Chestnut St, Washington PA)",40.172332;-80.247188,Beautiful 1-Bedroom Apartment,,,https://pittsburgh.craigslist.org/apa/d/washington-beautiful-1-bedroom-apartment/7069513673.html,700,40.172332,-80.247188
2020-02-23 17:58," (Pittsburgh, PA)",40.465691;-79.913800,Storage/Warehouse Space in East Liberty - 0.5 miles from Home Depot,,,https://pittsburgh.craigslist.org/prk/d/pittsburgh-storage-warehouse-space-in/7073900241.html,12,40.465691,-79.9138
2020-02-23 17:51, (Oakland),40.437495;-79.952523,One Bedroom Available 08/01,1,415.0,https://pittsburgh.craigslist.org/apa/d/pittsburgh-one-bedroom-available-08-01/7078610528.html,845,40.437495,-79.952523
2020-02-23 17:48, (Smock),39.996100;-79.767800,One bedroom rental,1,,https://pittsburgh.craigslist.org/apa/d/smock-one-bedroom-rental/7073606203.html,675,39.9961,-79.7678
2020-02-23 17:45, (Regent Square - East Busway - Frick Park),40.439696;-79.888737,"Superb Apartment Walk to Regent Square Shops, Free Parking, Aug 1",1,630.0,https://pittsburgh.craigslist.org/apa/d/pittsburgh-superb-apartment-walk-to/7078280759.html,744,40.439696000000005,-79.888737
2020-02-23 18:36, (Regent Square - Near Frick Park & Shops),40.439549;-79.888780,"Tree Lined Street, Bright and Comfortable One Bedroom, Aug 1st",1,631.0,https://pittsburgh.craigslist.org/apa/d/pittsburgh-tree-lined-street-bright-and/7067728181.html,762,40.439549,-79.88878000000001
2020-02-23 17:42," (Ocean City, MD - 12th & Boardwalk)",38.341999;-75.079440,Enjoy the View - Direct Ocean Front on OC Boardwalk!,1,550.0,https://pittsburgh.craigslist.org/vac/d/ocean-city-enjoy-the-view-direct-ocean/7073893493.html,0,38.341999,-75.07944
2020-02-23 17:40, (Ocean City),38.400039;-75.063003,Top-Shelf Direct Bay Front 3BR Condo - Best Bay Side Building in OC!,3,,https://pittsburgh.craigslist.org/vac/d/ocean-city-top-shelf-direct-bay-front/7079502581.html,0,38.400039,-75.06300300000001
2020-02-23 17:39," (Gibsonia, PA)",40.625200;-79.944300,Office Space for Rent,,,https://pittsburgh.craigslist.org/off/d/gibsonia-office-space-for-rent/7081090067.html,575,40.6252,-79.9443
2020-02-23 17:36, (Spring Hill City View / Northside),40.462234;-79.994061,"Updated 3 Bed, 1 Bath - Close to Everything with Million Dollar Views",3,1100.0,https://pittsburgh.craigslist.org/apa/d/pittsburgh-updated-3-bed-1-bath-close/7064351943.html,1250,40.462234,-79.994061
2020-02-23 17:34, (Butler),40.885900;-79.934000,One Bedroom,1,,https://pittsburgh.craigslist.org/apa/d/butler-one-bedroom/7067613203.html,590,40.8859,-79.934
2020-02-23 17:33, (Regent Square - East Busway - Frick Park),40.442783;-79.893522,"Recently Remodeled, Full Floor of House, Pet Friendly, Aug 1st",1,,https://pittsburgh.craigslist.org/apa/d/pittsburgh-recently-remodeled-full/7078214523.html,799,40.442783,-79.89352199999999
2020-02-23 13:41, (Regent Square - East Busway - Frick Park),40.442783;-79.893522,"Recently Remodeled, Full Floor of House, Pet Friendly, Aug 1st",1,,https://pittsburgh.craigslist.org/apa/d/pittsburgh-recently-remodeled-full/7075111086.html,799,40.442783,-79.89352199999999
2020-02-23 17:29, (Butler),40.885900;-79.934000,Storage Garage only,,,https://pittsburgh.craigslist.org/prk/d/butler-storage-garage-only/7081081704.html,50,40.8859,-79.934
2020-02-23 17:28," (Pittsburgh, PA)",40.380500;-79.966700,"4376 Colonial Park Dr, Well Maintained 3 Beds 2 Baths For Rent To Own.",3,,https://pittsburgh.craigslist.org/apa/d/pittsburgh-4376-colonial-park-dr-well/7081062759.html,830,40.3805,-79.9667
2020-02-23 17:21, (Greenville),41.397484;-80.378832,Owner Will Finance in Mercer County Greenville,3,,https://pittsburgh.craigslist.org/reo/d/greenville-owner-will-finance-in-mercer/7071817297.html,54900,41.397484000000006,-80.37883199999999
2020-02-23 17:20, (North Charleroi),40.149390;-79.908907,Owner Will Finance North Charleroi,3,,https://pittsburgh.craigslist.org/reo/d/monessen-owner-will-finance-north/7071820027.html,39900,40.149390000000004,-79.908907
2020-02-23 17:17, (South Side Flats),40.426236;-79.968468,Newly updated and modern 2 BR w/ off-street parking,2,,https://pittsburgh.craigslist.org/apa/d/pittsburgh-newly-updated-and-modern-2/7070519809.html,1500,40.426235999999996,-79.968468
2020-02-23 17:15, (Pittsburgh),40.459800;-79.822400,"✪Beautiful (2) bedroom, (1) bathroom condo home.COMPLETELY UPDATED✪",2,1350.0,https://pittsburgh.craigslist.org/apa/d/pittsburgh-beautiful-2-bedroom-1/7081029561.html,650,40.4598,-79.8224
2020-02-23 17:15, (Regent Square - Frick Park),40.442718;-79.892814,"Nice One Bedroom, Pet Friendly, Wood Floors, Park Community, Aug 1",1,580.0,https://pittsburgh.craigslist.org/apa/d/pittsburgh-nice-one-bedroom-pet/7078214753.html,915,40.442718,-79.892814
2020-02-23 13:20, (Regent Square - Frick Park),40.442718;-79.892814,"Nice One Bedroom, Pet Friendly, Wood Floors, Park Community, Aug 1",1,580.0,https://pittsburgh.craigslist.org/apa/d/pittsburgh-nice-one-bedroom-pet/7076320555.html,915,40.442718,-79.892814
2020-02-23 17:12," (Pittsburgh, PA)",40.471605;-79.964024,The Foundry at 41st is bravely setting new standards for apartment,2,1233.0,https://pittsburgh.craigslist.org/sub/d/pittsburgh-the-foundry-at-41st-is/7078841597.html,1500,40.471605,-79.964024
